#Date Report Generated: 2020-09-02T14:03:19.049
#INSTRUMENT HOST ID,	INSTRUMENT ID,	TYPE,	ODE TYPE ABBREVIATION,	PRODUCT ID,	OBSERVATION TIME,	CENTER LATITUDE (IF AVAILABLE),	CENTER LONGITUDE (IF AVAILABLE),	ORBITAL DATA EXPLORER PRODUCT LINK,	ORBITAL DATA EXPLORER PRODUCT FILES LINK,	PDS VERSION,	BUNDLE ID (IF PDS4),	COLLECTION ID (IF PDS4),	PRODUCT LID (IF PDS4),	PRODUCT TITLE (IF PDS4),	ORBITAL DATA EXPLORER PRODUCT DISPLAY LABEL
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_0A_RA155L_TRR3,	2007-09-22T18:57:31.966,	29.158,	73.003,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_0A_RA155L_TRR3&product_idGeo=15589872,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_0A_RA155L_TRR3&product_idGeo=15589872,	3,	,	,	,	,	FRT00007D61_0A_RA155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_0A_RA155S_TRR3,	2007-09-22T18:57:31.966,	29.16,	72.999,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_0A_RA155S_TRR3&product_idGeo=15589876,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_0A_RA155S_TRR3&product_idGeo=15589876,	3,	,	,	,	,	FRT00007D61_0A_RA155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_0B_IF156L_TRR3,	2007-09-22T18:57:54.099,	29.227,	72.998,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_0B_IF156L_TRR3&product_idGeo=15589879,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_0B_IF156L_TRR3&product_idGeo=15589879,	3,	,	,	,	,	FRT00007D61_0B_IF156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_0B_IF156S_TRR3,	2007-09-22T18:57:54.099,	29.227,	72.994,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_0B_IF156S_TRR3&product_idGeo=15589883,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_0B_IF156S_TRR3&product_idGeo=15589883,	3,	,	,	,	,	FRT00007D61_0B_IF156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_0B_RA156L_TRR3,	2007-09-22T18:57:54.099,	29.227,	72.998,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_0B_RA156L_TRR3&product_idGeo=15589887,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_0B_RA156L_TRR3&product_idGeo=15589887,	3,	,	,	,	,	FRT00007D61_0B_RA156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_0B_RA156S_TRR3,	2007-09-22T18:57:54.099,	29.227,	72.994,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_0B_RA156S_TRR3&product_idGeo=15589890,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_0B_RA156S_TRR3&product_idGeo=15589890,	3,	,	,	,	,	FRT00007D61_0B_RA156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_0C_IF155L_TRR3,	2007-09-22T18:58:23.966,	29.143,	73.011,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_0C_IF155L_TRR3&product_idGeo=15589894,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_0C_IF155L_TRR3&product_idGeo=15589894,	3,	,	,	,	,	FRT00007D61_0C_IF155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_0C_IF155S_TRR3,	2007-09-22T18:58:23.966,	29.145,	73.006,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_0C_IF155S_TRR3&product_idGeo=15589898,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_0C_IF155S_TRR3&product_idGeo=15589898,	3,	,	,	,	,	FRT00007D61_0C_IF155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_0C_RA155L_TRR3,	2007-09-22T18:58:23.966,	29.143,	73.011,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_0C_RA155L_TRR3&product_idGeo=15589902,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_0C_RA155L_TRR3&product_idGeo=15589902,	3,	,	,	,	,	FRT00007D61_0C_RA155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_0C_RA155S_TRR3,	2007-09-22T18:58:23.966,	29.145,	73.006,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_0C_RA155S_TRR3&product_idGeo=15589906,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_0C_RA155S_TRR3&product_idGeo=15589906,	3,	,	,	,	,	FRT00007D61_0C_RA155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_0D_IF156L_TRR3,	2007-09-22T18:59:07.966,	29.286,	72.998,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_0D_IF156L_TRR3&product_idGeo=15589910,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_0D_IF156L_TRR3&product_idGeo=15589910,	3,	,	,	,	,	FRT00007D61_0D_IF156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_0D_IF156S_TRR3,	2007-09-22T18:59:07.966,	29.287,	72.992,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_0D_IF156S_TRR3&product_idGeo=15589914,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_0D_IF156S_TRR3&product_idGeo=15589914,	3,	,	,	,	,	FRT00007D61_0D_IF156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_0D_RA156L_TRR3,	2007-09-22T18:59:07.966,	29.286,	72.998,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_0D_RA156L_TRR3&product_idGeo=15589917,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_0D_RA156L_TRR3&product_idGeo=15589917,	3,	,	,	,	,	FRT00007D61_0D_RA156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT00007D61_0D_RA156S_TRR3,	2007-09-22T18:59:07.966,	29.287,	72.992,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT00007D61_0D_RA156S_TRR3&product_idGeo=15589920,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT00007D61_0D_RA156S_TRR3&product_idGeo=15589920,	3,	,	,	,	,	FRT00007D61_0D_RA156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_01_IF156L_TRR3,	2010-04-26T02:28:41.785,	29.092,	72.906,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_01_IF156L_TRR3&product_idGeo=14857541,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_01_IF156L_TRR3&product_idGeo=14857541,	3,	,	,	,	,	FRT0001849F_01_IF156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_01_IF156S_TRR3,	2010-04-26T02:28:41.785,	29.089,	72.9,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_01_IF156S_TRR3&product_idGeo=14857542,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_01_IF156S_TRR3&product_idGeo=14857542,	3,	,	,	,	,	FRT0001849F_01_IF156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_01_RA156L_TRR3,	2010-04-26T02:28:41.785,	29.092,	72.906,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_01_RA156L_TRR3&product_idGeo=14857543,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_01_RA156L_TRR3&product_idGeo=14857543,	3,	,	,	,	,	FRT0001849F_01_RA156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_01_RA156S_TRR3,	2010-04-26T02:28:41.785,	29.089,	72.9,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_01_RA156S_TRR3&product_idGeo=14857544,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_01_RA156S_TRR3&product_idGeo=14857544,	3,	,	,	,	,	FRT0001849F_01_RA156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_02_IF155L_TRR3,	2010-04-26T02:29:18.847,	28.894,	72.936,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_02_IF155L_TRR3&product_idGeo=14857545,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_02_IF155L_TRR3&product_idGeo=14857545,	3,	,	,	,	,	FRT0001849F_02_IF155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_02_IF155S_TRR3,	2010-04-26T02:29:18.847,	28.894,	72.932,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_02_IF155S_TRR3&product_idGeo=14857546,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_02_IF155S_TRR3&product_idGeo=14857546,	3,	,	,	,	,	FRT0001849F_02_IF155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_02_RA155L_TRR3,	2010-04-26T02:29:18.847,	28.894,	72.936,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_02_RA155L_TRR3&product_idGeo=14857547,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_02_RA155L_TRR3&product_idGeo=14857547,	3,	,	,	,	,	FRT0001849F_02_RA155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_02_RA155S_TRR3,	2010-04-26T02:29:18.847,	28.894,	72.932,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_02_RA155S_TRR3&product_idGeo=14857548,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_02_RA155S_TRR3&product_idGeo=14857548,	3,	,	,	,	,	FRT0001849F_02_RA155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_03_IF156L_TRR3,	2010-04-26T02:29:45.785,	29.004,	72.923,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_03_IF156L_TRR3&product_idGeo=14857549,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_03_IF156L_TRR3&product_idGeo=14857549,	3,	,	,	,	,	FRT0001849F_03_IF156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_03_IF156S_TRR3,	2010-04-26T02:29:45.785,	29.002,	72.919,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_03_IF156S_TRR3&product_idGeo=14857550,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_03_IF156S_TRR3&product_idGeo=14857550,	3,	,	,	,	,	FRT0001849F_03_IF156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_03_RA156L_TRR3,	2010-04-26T02:29:45.785,	29.004,	72.923,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_03_RA156L_TRR3&product_idGeo=14857551,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_03_RA156L_TRR3&product_idGeo=14857551,	3,	,	,	,	,	FRT0001849F_03_RA156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_03_RA156S_TRR3,	2010-04-26T02:29:45.785,	29.002,	72.919,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_03_RA156S_TRR3&product_idGeo=14857552,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_03_RA156S_TRR3&product_idGeo=14857552,	3,	,	,	,	,	FRT0001849F_03_RA156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_04_IF155L_TRR3,	2010-04-26T02:30:05.785,	28.917,	72.932,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_04_IF155L_TRR3&product_idGeo=14857553,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_04_IF155L_TRR3&product_idGeo=14857553,	3,	,	,	,	,	FRT0001849F_04_IF155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_04_IF155S_TRR3,	2010-04-26T02:30:05.785,	28.917,	72.928,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_04_IF155S_TRR3&product_idGeo=14857554,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_04_IF155S_TRR3&product_idGeo=14857554,	3,	,	,	,	,	FRT0001849F_04_IF155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_04_RA155L_TRR3,	2010-04-26T02:30:05.785,	28.917,	72.932,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_04_RA155L_TRR3&product_idGeo=14857555,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_04_RA155L_TRR3&product_idGeo=14857555,	3,	,	,	,	,	FRT0001849F_04_RA155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_04_RA155S_TRR3,	2010-04-26T02:30:05.785,	28.917,	72.928,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_04_RA155S_TRR3&product_idGeo=14857556,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_04_RA155S_TRR3&product_idGeo=14857556,	3,	,	,	,	,	FRT0001849F_04_RA155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_05_IF156L_TRR3,	2010-04-26T02:30:21.785,	28.981,	72.926,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_05_IF156L_TRR3&product_idGeo=14857557,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_05_IF156L_TRR3&product_idGeo=14857557,	3,	,	,	,	,	FRT0001849F_05_IF156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_05_IF156S_TRR3,	2010-04-26T02:30:21.785,	28.98,	72.923,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_05_IF156S_TRR3&product_idGeo=14857558,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_05_IF156S_TRR3&product_idGeo=14857558,	3,	,	,	,	,	FRT0001849F_05_IF156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_05_RA156L_TRR3,	2010-04-26T02:30:21.785,	28.981,	72.926,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_05_RA156L_TRR3&product_idGeo=14857559,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_05_RA156L_TRR3&product_idGeo=14857559,	3,	,	,	,	,	FRT0001849F_05_RA156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_05_RA156S_TRR3,	2010-04-26T02:30:21.785,	28.98,	72.923,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_05_RA156S_TRR3&product_idGeo=14857560,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_05_RA156S_TRR3&product_idGeo=14857560,	3,	,	,	,	,	FRT0001849F_05_RA156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_07_IF166L_TRR3,	2010-04-26T02:31:38.980,	28.944,	72.935,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_07_IF166L_TRR3&product_idGeo=14857561,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_07_IF166L_TRR3&product_idGeo=14857561,	3,	,	,	,	,	FRT0001849F_07_IF166L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_07_IF166S_TRR3,	2010-04-26T02:31:38.980,	28.944,	72.932,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_07_IF166S_TRR3&product_idGeo=14857562,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_07_IF166S_TRR3&product_idGeo=14857562,	3,	,	,	,	,	FRT0001849F_07_IF166S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_07_RA166L_TRR3,	2010-04-26T02:31:38.980,	28.944,	72.935,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_07_RA166L_TRR3&product_idGeo=14857563,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_07_RA166L_TRR3&product_idGeo=14857563,	3,	,	,	,	,	FRT0001849F_07_RA166L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_07_RA166S_TRR3,	2010-04-26T02:31:38.980,	28.944,	72.932,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_07_RA166S_TRR3&product_idGeo=14857564,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_07_RA166S_TRR3&product_idGeo=14857564,	3,	,	,	,	,	FRT0001849F_07_RA166S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_09_IF156L_TRR3,	2010-04-26T02:32:58.847,	28.97,	72.937,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_09_IF156L_TRR3&product_idGeo=14857565,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_09_IF156L_TRR3&product_idGeo=14857565,	3,	,	,	,	,	FRT0001849F_09_IF156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_09_IF156S_TRR3,	2010-04-26T02:32:58.847,	28.969,	72.934,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_09_IF156S_TRR3&product_idGeo=14857566,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_09_IF156S_TRR3&product_idGeo=14857566,	3,	,	,	,	,	FRT0001849F_09_IF156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_09_RA156L_TRR3,	2010-04-26T02:32:58.847,	28.97,	72.937,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_09_RA156L_TRR3&product_idGeo=14857567,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_09_RA156L_TRR3&product_idGeo=14857567,	3,	,	,	,	,	FRT0001849F_09_RA156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_09_RA156S_TRR3,	2010-04-26T02:32:58.847,	28.969,	72.934,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_09_RA156S_TRR3&product_idGeo=14857568,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_09_RA156S_TRR3&product_idGeo=14857568,	3,	,	,	,	,	FRT0001849F_09_RA156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_0A_IF155L_TRR3,	2010-04-26T02:33:15.917,	28.906,	72.945,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_0A_IF155L_TRR3&product_idGeo=14857569,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_0A_IF155L_TRR3&product_idGeo=14857569,	3,	,	,	,	,	FRT0001849F_0A_IF155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_0A_IF155S_TRR3,	2010-04-26T02:33:15.917,	28.906,	72.941,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_0A_IF155S_TRR3&product_idGeo=14857570,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_0A_IF155S_TRR3&product_idGeo=14857570,	3,	,	,	,	,	FRT0001849F_0A_IF155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_0A_RA155L_TRR3,	2010-04-26T02:33:15.917,	28.906,	72.945,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_0A_RA155L_TRR3&product_idGeo=14857571,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_0A_RA155L_TRR3&product_idGeo=14857571,	3,	,	,	,	,	FRT0001849F_0A_RA155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_0A_RA155S_TRR3,	2010-04-26T02:33:15.917,	28.906,	72.941,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_0A_RA155S_TRR3&product_idGeo=14857572,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_0A_RA155S_TRR3&product_idGeo=14857572,	3,	,	,	,	,	FRT0001849F_0A_RA155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_0B_IF156L_TRR3,	2010-04-26T02:33:37.784,	28.984,	72.94,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_0B_IF156L_TRR3&product_idGeo=14857573,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_0B_IF156L_TRR3&product_idGeo=14857573,	3,	,	,	,	,	FRT0001849F_0B_IF156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_0B_IF156S_TRR3,	2010-04-26T02:33:37.784,	28.983,	72.936,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_0B_IF156S_TRR3&product_idGeo=14857574,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_0B_IF156S_TRR3&product_idGeo=14857574,	3,	,	,	,	,	FRT0001849F_0B_IF156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_0B_RA156L_TRR3,	2010-04-26T02:33:37.784,	28.984,	72.94,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_0B_RA156L_TRR3&product_idGeo=14857575,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_0B_RA156L_TRR3&product_idGeo=14857575,	3,	,	,	,	,	FRT0001849F_0B_RA156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_0B_RA156S_TRR3,	2010-04-26T02:33:37.784,	28.983,	72.936,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_0B_RA156S_TRR3&product_idGeo=14857576,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_0B_RA156S_TRR3&product_idGeo=14857576,	3,	,	,	,	,	FRT0001849F_0B_RA156S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_0C_IF155L_TRR3,	2010-04-26T02:34:06.847,	28.877,	72.955,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_0C_IF155L_TRR3&product_idGeo=14857577,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_0C_IF155L_TRR3&product_idGeo=14857577,	3,	,	,	,	,	FRT0001849F_0C_IF155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_0C_IF155S_TRR3,	2010-04-26T02:34:06.847,	28.877,	72.95,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_0C_IF155S_TRR3&product_idGeo=14857578,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_0C_IF155S_TRR3&product_idGeo=14857578,	3,	,	,	,	,	FRT0001849F_0C_IF155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_0C_RA155L_TRR3,	2010-04-26T02:34:06.847,	28.877,	72.955,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_0C_RA155L_TRR3&product_idGeo=14857579,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_0C_RA155L_TRR3&product_idGeo=14857579,	3,	,	,	,	,	FRT0001849F_0C_RA155L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_0C_RA155S_TRR3,	2010-04-26T02:34:06.847,	28.877,	72.95,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_0C_RA155S_TRR3&product_idGeo=14857580,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_0C_RA155S_TRR3&product_idGeo=14857580,	3,	,	,	,	,	FRT0001849F_0C_RA155S_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_0D_IF156L_TRR3,	2010-04-26T02:34:48.979,	29.019,	72.944,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_0D_IF156L_TRR3&product_idGeo=14857581,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_0D_IF156L_TRR3&product_idGeo=14857581,	3,	,	,	,	,	FRT0001849F_0D_IF156L_TRR3
MRO,	CRISM,	Targeted Reduced Data Record,	TRDR,	FRT0001849F_0D_IF156S_TRR3,	2010-04-26T02:34:48.979,	29.018,	72.939,	https://ode.rsl.wustl.edu/mars/indexproductpage.aspx?product_id=FRT0001849F_0D_IF156S_TRR3&product_idGeo=14857582,	https://ode.rsl.wustl.edu/mars/productfiles.aspx?product_id=FRT0001849F_0D_IF156S_TRR3&product_idGeo=14857582,	3,	,	,	,	,	FRT0001849F_0D_IF156S_TRR3
